Team,Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Opponent
Stevens,22,jon Pflueger,1.0,0.0,1.0,3.0,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,8,nick Yao,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Hunter
Stevens,7,brandon Yeh,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hunter
Chatham,16,maximilian Barrett,4.0,7.0,4.0,18.0,0.167,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,Mount Aloysius
Chatham,9,tim Mccabe,5.0,13.0,3.0,30.0,0.333,1.0,0.0,3.0,0.0,5.0,0.0,2.0,4.0,0.0,Mount Aloysius
Chatham,4,mannix Mckaveney,5.0,1.0,0.0,4.0,0.25,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,Mount Aloysius
Chatham,2,alex Moncello,5.0,2.0,0.0,4.0,0.5,25.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,12,kyle Penn,5.0,5.0,7.0,25.0,-0.08,0.0,2.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,Mount Aloysius
Chatham,8,benjamin Shelestak,5.0,20.0,10.0,64.0,0.156,1.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,1.0,Mount Aloysius
Chatham,13,luis Carrasquillo,5.0,0.0,2.0,3.0,-0.667,5.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,3,coulter Chaffee,4.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,6,evan Frank,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,15,kendal Herbert,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,1,tyler Mcknight,5.0,5.0,8.0,23.0,-0.13,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,7,matthew Franz,5.0,17.0,5.0,36.0,0.333,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,Mount Aloysius
Chatham,20,jason Freed,5.0,5.0,2.0,14.0,0.214,1.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,Mount Aloysius
Chatham,11,tayshaun Johnson,5.0,6.0,2.0,13.0,0.308,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,Mount Aloysius
Chatham,24,connor O'mealia,5.0,4.0,3.0,18.0,0.056,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,12,evan Schmidt,5.0,2.0,2.0,8.0,0.0,44.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,1.0,Mount Aloysius
Chatham,8,andrew Wlodarczyk,5.0,17.0,3.0,47.0,0.298,2.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,10,corey Obeldobel,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,Mount Aloysius
Chatham,9,landon Smith,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,Mount Aloysius
Brooklyn,14,armand Kaloshi,5.0,6.0,8.0,22.0,-0.091,0.0,3.0,4.0,0.0,8.0,0.0,1.0,0.0,1.0,Bard
Brooklyn,12,david Lema,5.0,1.0,0.0,3.0,0.333,39.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,Bard
Brooklyn,15,jason Lin,5.0,10.0,1.0,14.0,0.643,1.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,Bard
Brooklyn,19,eddie Lu,5.0,3.0,3.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Bard
Brooklyn,16,tommy Min,5.0,12.0,5.0,39.0,0.179,0.0,1.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,Bard
Brooklyn,17,aaron Siu,5.0,14.0,5.0,40.0,0.225,0.0,4.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,Bard
Brooklyn,9,dion Csikortos,5.0,0.0,1.0,5.0,-0.2,3.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,Bard
Brooklyn,20,jiaian Flanders,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,7,ali Zandani,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,18,yinuo Zhang,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,17,kincade Avery,5.0,9.0,9.0,31.0,0.0,1.0,2.0,1.0,6.0,15.0,1.0,2.0,0.0,0.0,Bard
Brooklyn,7,georgi Chikolov,5.0,1.0,2.0,7.0,-0.143,45.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,Bard
Brooklyn,5,benjamin Davis,5.0,5.0,4.0,18.0,0.056,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,22,lincoln Grisso,5.0,12.0,1.0,26.0,0.423,0.0,5.0,2.0,2.0,11.0,2.0,1.0,0.0,0.0,Bard
Brooklyn,16,angel Obergh,5.0,15.0,6.0,31.0,0.29,2.0,2.0,3.0,0.0,10.0,1.0,3.0,1.0,0.0,Bard
Brooklyn,8,quincy Ross,5.0,10.0,4.0,23.0,0.261,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Bard
Brooklyn,12,quinn Lewis,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Bard
Marian (WI),11,isaac Dreifuerst,3.0,8.0,0.0,13.0,0.615,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),9,andrew Duley,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),2,cj Kendrick,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),10,marc Rey,3.0,6.0,2.0,13.0,0.308,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,Maranatha Baptist
Marian (WI),22,carter Shogren,3.0,4.0,0.0,7.0,0.571,0.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,Maranatha Baptist
Marian (WI),1,aaron Velasco,3.0,7.0,0.0,12.0,0.583,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,Maranatha Baptist
Marian (WI),16,rudy Badua,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),3,trent Goo sun,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),15,matthew Linn,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),27,jj Ross,2.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),19,robbie Sapita,3.0,4.0,5.0,15.0,-0.067,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,Maranatha Baptist
Marian (WI),6,nick Stasch,3.0,2.0,0.0,2.0,1.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),6,caleb Goetz,3.0,1.0,3.0,7.0,-0.286,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),13,titus Huston,3.0,3.0,4.0,11.0,-0.091,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),16,jonathan Knight,3.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),7,tyler Lacock,3.0,5.0,5.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Maranatha Baptist
Marian (WI),12,daniel Says,3.0,4.0,4.0,17.0,0.0,6.0,2.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,Maranatha Baptist
Marian (WI),20,jacob Valeria,3.0,4.0,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Maranatha Baptist
Marian (WI),8,daniel Earnest,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),2,aaron Joyner,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),14,luke Nason,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),3,ben Yenger,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
MSOE,12,tommy Clausz,4.0,7.0,4.0,17.0,0.176,0.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,North Central (IL)
MSOE,23,ian Glashagel,4.0,8.0,6.0,24.0,0.083,0.0,1.0,5.0,0.0,7.0,3.0,0.0,0.0,1.0,North Central (IL)
MSOE,13,parker Rings,4.0,2.0,0.0,8.0,0.25,33.0,1.0,3.0,0.0,7.0,1.0,2.0,0.0,1.0,North Central (IL)
MSOE,11,matthew Schultz,4.0,6.0,1.0,10.0,0.5,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,North Central (IL)
MSOE,10,carter Shavitz,4.0,6.0,1.0,28.0,0.179,0.0,0.0,2.0,2.0,12.0,0.0,4.0,0.0,0.0,North Central (IL)
MSOE,1,seth Thomas,4.0,11.0,9.0,39.0,0.051,1.0,1.0,2.0,2.0,12.0,1.0,1.0,0.0,0.0,North Central (IL)
MSOE,9,antonio Llona baez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,21,jackson Phillips,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,4,dixon Seymour,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,15,james Zippay,1.0,0.0,1.0,4.0,-0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,18,tyler Donovan,4.0,1.0,0.0,6.0,0.167,35.0,2.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,North Central (IL)
MSOE,27,mitchell Hester,4.0,7.0,1.0,13.0,0.462,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,North Central (IL)
MSOE,9,caelan Koth,4.0,6.0,1.0,21.0,0.238,1.0,1.0,3.0,0.0,10.0,2.0,1.0,0.0,0.0,North Central (IL)
MSOE,3,cooper Lundal,4.0,14.0,2.0,26.0,0.462,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,North Central (IL)
MSOE,7,jared Moser,4.0,11.0,12.0,36.0,-0.028,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,North Central (IL)
MSOE,1,austin Scott,4.0,10.0,7.0,33.0,0.091,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,North Central (IL)
MSOE,24,karson Eggert,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,23,will Padgett,2.0,0.0,1.0,1.0,-1.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,North Central (IL)
MSOE,21,carson Skalbeck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,11,danny Smithers,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,16,michael Szews,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,North Central (IL)
MSOE,17,tyler Volling,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Central (IL)
Carthage,15,ryan Cholewinski,5.0,12.0,3.0,25.0,0.36,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,Dominican (IL)
Carthage,2,mitch Geiger,2.0,1.0,4.0,9.0,-0.333,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,13,ben Heise,5.0,12.0,3.0,27.0,0.333,0.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,Dominican (IL)
Carthage,3,drew Jansen,5.0,13.0,8.0,34.0,0.147,0.0,3.0,7.0,0.0,11.0,0.0,2.0,1.0,0.0,Dominican (IL)
Carthage,11,gene Mcnulty,5.0,0.0,1.0,1.0,-1.0,31.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,18,ethan Sprague,5.0,4.0,1.0,8.0,0.375,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,Dominican (IL)
Carthage,5,easton Gavin,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,1,jack Mcdonald,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,19,ryan Morey,5.0,0.0,0.0,1.0,0.0,23.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,20,zack Noland,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,14,owen Otto,4.0,13.0,0.0,27.0,0.481,2.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,10,grant Veldman,5.0,6.0,2.0,14.0,0.286,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Dominican (IL)
Carthage,21,michael Yemm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,20,casey Goss,5.0,9.0,10.0,41.0,-0.024,1.0,1.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,Dominican (IL)
Carthage,12,michael Greco,5.0,7.0,0.0,10.0,0.7,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,Dominican (IL)
Carthage,6,jarod Hesse,5.0,18.0,6.0,43.0,0.279,0.0,1.0,2.0,2.0,9.0,1.0,2.0,0.0,0.0,Dominican (IL)
Carthage,17,jason Kougan,3.0,0.0,1.0,4.0,-0.25,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,9,aaron Marrs,4.0,4.0,1.0,12.0,0.25,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,3,owen Morrow,5.0,1.0,1.0,6.0,0.0,39.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,2,ryan Barnett,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,4,nathaniel Cossyleon,3.0,2.0,3.0,12.0,-0.083,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,Dominican (IL)
Carthage,1,ty Geschke,4.0,7.0,0.0,11.0,0.636,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Dominican (IL)
Carthage,11,grant Henderson,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,15,thomas Hirsch,3.0,1.0,0.0,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dominican (IL)
Carthage,19,kade Van assen,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican (IL)
Carthage,8,tyler Vrska,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dominican (IL)
Elizabethtown,18,cody Boyer,4.0,4.0,0.0,9.0,0.444,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Widener
Elizabethtown,4,mason Boyer,4.0,6.0,1.0,8.0,0.625,1.0,1.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0,Widener
Elizabethtown,3,nick Chapman,4.0,10.0,6.0,29.0,0.138,0.0,1.0,4.0,2.0,9.0,1.0,0.0,0.0,0.0,Widener
Elizabethtown,7,alex Finch,4.0,13.0,4.0,30.0,0.3,0.0,0.0,2.0,0.0,9.0,1.0,2.0,0.0,0.0,Widener
Elizabethtown,1,ethan Scott,3.0,2.0,0.0,4.0,0.5,27.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,Widener
Elizabethtown,23,logan Smith,4.0,14.0,12.0,45.0,0.044,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,Widener
Elizabethtown,13,dustin Hagin,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,Widener
Elizabethtown,21,ben Robbins,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Widener
Elizabethtown,2,nate Seeger,1.0,1.0,1.0,2.0,0.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Widener
Elizabethtown,7,matthew Christ,4.0,3.0,6.0,23.0,-0.13,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,Widener
Elizabethtown,3,ethan Cox,4.0,9.0,3.0,18.0,0.333,0.0,0.0,2.0,0.0,5.0,1.0,4.0,0.0,0.0,Widener
Elizabethtown,13,stephen Marquis,4.0,2.0,1.0,13.0,0.077,1.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,Widener
Elizabethtown,20,michael Martino,4.0,7.0,3.0,28.0,0.143,0.0,0.0,4.0,1.0,6.0,0.0,4.0,0.0,0.0,Widener
Elizabethtown,14,josh Matchett,4.0,7.0,0.0,12.0,0.583,30.0,2.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,Widener
Elizabethtown,1,christian Wannamaker,4.0,9.0,4.0,21.0,0.238,1.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,Widener
Elizabethtown,12,benajmin Heist,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,Widener
Elizabethtown,5,kevin Stubbs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,Widener
